id,propertyID,uRL,description,location,type,details,url2,price,priceHistory,endAuction,statusAuction,zip,county,location_prime,price_num,text,auction_status,Longitude,Latitude,Coordonnees,Fresh_flag,last_pull
672,194757,https://www.biddit.be/fr/catalog/detail/194757,Rustig gelegen woning,2430 Laakdal,Maison,"Informations descriptives
Année de construction
1984
Surface terrain
322 m²
Surface habitable
142 m²
Nombre de façades
3
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Informations supplémentaires
Grenier
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20200205-0002175424-RES-2
Informations financières
Libre à partir du
Immédiatemment
Revenu cadastral
€ 518
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woonuitbreidingsgebied
Type de zone inondable
Pas d’application
Permis d'urbanisme",NA,€ 120.000,NA,se termine le 05/05/2021 à 10:00 heure(s),"Commence le
27/04/2021 à 10:00
se termine le 05/05/2021 à 10:00 heure(s)",2430,24,0,120000,"<b>€ 120.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194757'>Maison</a><br/>
Rustig gelegen woning",Not started,4.9972890275518,51.10171295,"51.10171295,4.99728902755",New_property,02 04 2021
673,195066,https://www.biddit.be/fr/catalog/detail/195066,Te renoveren woning,3300 Tienen,Maison,"Informations descriptives
Année de construction
1958
Surface terrain
346 m²
Nombre de façades
3
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Cave
Cuisine équipée
Informations supplémentaires
Grenier
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20201024-0002331886-RES-1
Double vitrage
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 478
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter
Type de zone inondable
Pas d’application
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 170.000,NA,se termine le 05/05/2021 à 10:00 heure(s),"Commence le
27/04/2021 à 10:00
se termine le 05/05/2021 à 10:00 heure(s)",3300,33,0,170000,"<b>€ 170.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195066'>Maison</a><br/>
Te renoveren woning",Not started,4.9950692073381,50.8284931,"50.8284931,4.99506920734",New_property,02 04 2021
674,195441,https://www.biddit.be/fr/catalog/detail/195441,Rustig gelegen woning,2431 Veerle,Maison,"Informations descriptives
Année de construction
1979
Surface terrain
847 m²
Nombre de façades
4
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Cave
Informations supplémentaires
Grenier
Grenier isolé
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20210111-0002358028-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 937
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
Permis d'urbanisme",NA,€ 120.000,NA,se termine le 05/05/2021 à 10:00 heure(s),"Commence le
27/04/2021 à 10:00
se termine le 05/05/2021 à 10:00 heure(s)",2431,24,0,120000,"<b>€ 120.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195441'>Maison</a><br/>
Rustig gelegen woning",Not started,4.9552253,51.0801317,"51.0801317,4.9552253",New_property,02 04 2021
675,195643,https://www.biddit.be/fr/catalog/detail/195643,Perceel bouwgrond hob,2812 Muizen,Terrain à bâtir,"Informations descriptives
Surface terrain
658 m²
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Wug
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 160.000,NA,se termine le 05/05/2021 à 10:00 heure(s),"Commence le
27/04/2021 à 10:00
se termine le 05/05/2021 à 10:00 heure(s)",2812,28,0,160000,"<b>€ 160.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195643'>Terrain à bâtir</a><br/>
Perceel bouwgrond hob",Not started,4.5182999731643,51.0083206,"51.0083206,4.51829997316",New_property,02 04 2021
676,195190,https://www.biddit.be/fr/catalog/detail/195190,Aantrekkelijke gezinswoning met afzonderlijke garage,1800 Vilvoorde,Maison,"Informations descriptives
Année de construction
1982
Surface terrain
241 m²
Nombre de façades
3
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Salle à manger
Cuisine équipée
Informations supplémentaires
Grenier
Veranda
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20190422-0002153025-RES-1
Double vitrage
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 832
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woonuitbreidingsgebied
Type de zone inondable
Pas d’application",NA,€ 195.000,NA,se termine le 05/05/2021 à 11:00 heure(s),"Commence le
27/04/2021 à 11:00
se termine le 05/05/2021 à 11:00 heure(s)",1800,18,0,195000,"<b>€ 195.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195190'>Maison</a><br/>
Aantrekkelijke gezinswoning met afzonderlijke garage",Not started,4.4551981,50.9271744,"50.9271744,4.4551981",New_property,02 04 2021
677,195439,https://www.biddit.be/fr/catalog/detail/195439,Maison d'habitation à rénover avec grand jardin.,6238 Liberchies,Maison,"Informations descriptives
Surface terrain
409 m²
État du bâtiment
À rénover
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Salle à manger
Cave
Informations supplémentaires
Grenier
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Consommation spécifique d'énergie primaire en KWh/m²/an
771
PEB
Double vitrage
Informations financières
Libre à partir du
À définir
Revenu cadastral
€ 338",NA,€ 105.000,NA,se termine le 05/05/2021 à 11:00 heure(s),"Commence le
27/04/2021 à 11:00
se termine le 05/05/2021 à 11:00 heure(s)",6238,62,1,105000,"<b>€ 105.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195439'>Maison</a><br/>
Maison d'habitation à rénover avec grand jardin.",Not started,4.4243830944654,50.5152429,"50.5152429,4.42438309447",New_property,02 04 2021
678,195030,https://www.biddit.be/fr/catalog/detail/195030,Perceel bouwgrond in woongebied,9050 Ledeberg,Terrain à bâtir,"Informations descriptives
Surface terrain
46 m²
Informations sur les commodités et facilités
Écoles
Bus
Commerces
Trams
Accès autoroute
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 110.000,NA,se termine le 05/05/2021 à 12:00 heure(s),"Commence le
27/04/2021 à 12:00
se termine le 05/05/2021 à 12:00 heure(s)",9050,90,0,110000,"<b>€ 110.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195030'>Terrain à bâtir</a><br/>
Perceel bouwgrond in woongebied",Not started,3.7414088,51.0372053,"51.0372053,3.7414088",New_property,02 04 2021
679,195479,https://www.biddit.be/fr/catalog/detail/195479,Gunstig gelegen woning,3500 Sint-Lambrechts-Herk,Maison,"Informations descriptives
Année de construction
1982
Surface terrain
862 m²
Type de chauffage
Électricité
Nombre de façades
4
Nombre de toilettes
2
Living
Cave
Informations supplémentaires
Grenier
Veranda
Parking(s) à l'intérieur
3
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20210307-0002383450-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 1.043
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Landschappelijk waardevol agrarisch gebied
Type de zone inondable
Partiellement dans une zone sensible aux inondations possibles
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir",NA,€ 180.000,NA,se termine le 05/05/2021 à 12:00 heure(s),"Commence le
27/04/2021 à 12:00
se termine le 05/05/2021 à 12:00 heure(s)",3500,35,0,180000,"<b>€ 180.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195479'>Maison</a><br/>
Gunstig gelegen woning",Not started,5.3368383970676,50.930358,"50.930358,5.33683839707",New_property,02 04 2021
680,195565,https://www.biddit.be/fr/catalog/detail/195565,Rustig gelegen woning,3290 Webbekom,Maison,"Informations descriptives
Année de construction
1963
Surface terrain
573 m²
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20210204-0002368263-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 881
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Partiellement dans une zone sensible aux inondations possibles",NA,€ 155.000,NA,se termine le 05/05/2021 à 12:00 heure(s),"Commence le
27/04/2021 à 12:00
se termine le 05/05/2021 à 12:00 heure(s)",3290,32,0,155000,"<b>€ 155.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195565'>Maison</a><br/>
Rustig gelegen woning",Not started,5.0964572,51.0392379,"51.0392379,5.0964572",New_property,02 04 2021
682,194918,https://www.biddit.be/fr/catalog/detail/194918,Maison sur et avec terrain,5570 Felenne,Maison,"Informations descriptives
Surface terrain
483 m²
Nombre de salles de bain
1
Living
Salle à manger
Cave
Informations supplémentaires
Grenier
Informations énergétiques
Code unique du certificat PEB
20150505004902
Consommation spécifique d'énergie primaire en KWh/m²/an
400
Consommation théorique totale d'énergie primaire en KWH/an (valeur)
99605
PEB
Informations financières
Libre à partir du
À définir
Revenu cadastral
€ 344",NA,€ 50.000,NA,se termine le 05/05/2021 à 13:00 heure(s),"Commence le
27/04/2021 à 13:00
se termine le 05/05/2021 à 13:00 heure(s)",5570,55,0,50000,"<b>€ 50.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194918'>Maison</a><br/>
Maison sur et avec terrain",Not started,5.0123245,50.0666286,"50.0666286,5.0123245",New_property,02 04 2021
683,195395,https://www.biddit.be/fr/catalog/detail/195395,Lot 2: woning met aanpalende gronden,2300 Turnhout,Maison,"Informations descriptives
Année de construction
1956
Surface terrain
1502 m²
Surface habitable
205 m²
État du bâtiment
À rafraichir
Nombre de façades
3
Nombre de salles de bain
1
Nombre de toilettes
2
Living
Salle à manger
Cave
Informations supplémentaires
Grenier
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20201120-0002341829-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 2.430
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
Permis d'urbanisme
Droit de préemption RUP",NA,€ 330.000,NA,se termine le 05/05/2021 à 13:00 heure(s),"Commence le
27/04/2021 à 13:00
se termine le 05/05/2021 à 13:00 heure(s)",2300,23,0,330000,"<b>€ 330.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195395'>Maison</a><br/>
Lot 2: woning met aanpalende gronden",Not started,4.948461,51.3233812,"51.3233812,4.948461",New_property,02 04 2021
684,195425,https://www.biddit.be/fr/catalog/detail/195425,Unieke kans: ruim perceel met vervallen woning,2830 Willebroek,Maison,"Informations descriptives
Année de construction
1932
Surface terrain
147 m²
Informations sur les commodités et facilités
Écoles
Distance école
500 m
Trains
Distance gare
2000 m
Bus
Distance arrêt de bus
20 m
Commerces
Distance commerces
500 m
Accès autoroute
Distance autoroute
2000 m
Informations énergétiques
Code unique du certificat PEB
20210318-0002389556-RES-1
Panneaux solaires
Attestation de conformité de l'installation électrique
Non, parce que pas requise
Autres remarques
Elektrische installatie volledig te renoveren/pand af te breken
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 863
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
woongebieden, RUP zone voor gesloten woningbouw
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 70.000,NA,se termine le 05/05/2021 à 13:00 heure(s),"Commence le
27/04/2021 à 13:00
se termine le 05/05/2021 à 13:00 heure(s)",2830,28,0,70000,"<b>€ 70.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195425'>Maison</a><br/>
Unieke kans: ruim perceel met vervallen woning",Not started,4.3723517,51.0565194,"51.0565194,4.3723517",New_property,02 04 2021
685,195502,https://www.biddit.be/fr/catalog/detail/195502,Op te frissen rijwoning,9050 Ledeberg,Maison,"Informations descriptives
État du bâtiment
À rafraichir
Nombre de façades
2
Cave
Informations énergétiques
Code unique du certificat PEB
20210216-0002374041-RES-1
Attestation de conformité de l'installation électrique
Oui, conforme
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 525
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebieden
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 170.000,NA,se termine le 05/05/2021 à 13:00 heure(s),"Commence le
27/04/2021 à 13:00
se termine le 05/05/2021 à 13:00 heure(s)",9050,90,0,170000,"<b>€ 170.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195502'>Maison</a><br/>
Op te frissen rijwoning",Not started,3.7414088,51.0372053,"51.0372053,3.7414088",New_property,02 04 2021
687,195563,https://www.biddit.be/fr/catalog/detail/195563,Gunstig gelegen gezinswoning,3010 Kessel Lo,Maison,"Informations descriptives
Surface terrain
500 m²
État du bâtiment
À rénover
Nombre de façades
3
Nombre de salles de bain
1
Nombre de toilettes
2
Living
Salle à manger
Cave
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20190407-0002146496-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 1.181
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application",NA,€ 290.000,NA,se termine le 05/05/2021 à 13:00 heure(s),"Commence le
27/04/2021 à 13:00
se termine le 05/05/2021 à 13:00 heure(s)",3010,30,0,290000,"<b>€ 290.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195563'>Maison</a><br/>
Gunstig gelegen gezinswoning",Not started,4.7307614946269,50.88991545,"50.88991545,4.73076149463",New_property,02 04 2021
